post_uri,post_cid,author_handle,author_did,author_display_name,text,created_at,reply_count,repost_count,like_count,quote_count,hashtags,mentions,links,topic_label,query_used,author_topic_type,engagement
at://did:plc:scsoxyqhp74n4cltft4yrsgp/app.bsky.feed.post/3mnmwjr2sok2j,bafyreif5ke5buijlvbp76fyrr3hp7t67ltvnervkjeu3s7fdrdalcjtmhi,womenwhoserve.bsky.social,did:plc:scsoxyqhp74n4cltft4yrsgp,Diane Elayne Dees,"""You're an incredible player. You're so young and talented, and it's so annoying."" 😅
--Maja Chwalinska, to Mirra Andreeva #RolandGarros #WTA",2026-06-06 15:06:32.891000+00:00,0,0,4,0,"['rolandgarros', 'wta']",[],[],tennis,#WTA,tennis_only,4
at://did:plc:vmmcua6dikmamf3i4uabxai6/app.bsky.feed.post/3mnmvwyx72k2p,bafyreih74tiiqkz26z4p3vdoj4kb62hmhsw6kp2ervxpg5rqwfzop7f34a,scutterjane.bsky.social,did:plc:vmmcua6dikmamf3i4uabxai6,Jane is Scutter,"Awh chuffed for the wunder kind, Mirra Andreeva. And Conchi too 😸
Maja Chwalinska played an amazing tournament - looking forward to seeing more from her 🐱
#wta #RolandGarros",2026-06-06 14:56:03.627000+00:00,0,0,3,0,"['rolandgarros', 'wta']",[],[],tennis,#WTA,tennis_only,3
at://did:plc:qiyzfpf2vhuawgdow2s7pgz6/app.bsky.feed.post/3mnmvwjkndk25,bafyreigtxlqx5mufq2jcf72h3gwm5vixtcu7scld4vv2lohqz4a5yfv7vi,juanpteixeira.bsky.social,did:plc:qiyzfpf2vhuawgdow2s7pgz6,Juan Pablo Teixeira,"Roland Garros 🎾🇫🇷 | Final 

Final del partido en el Philippe Chatrier 

Chwalinska 🇵🇱 3️⃣ | 2️⃣
Andreeva 🇪🇺 6️⃣ | 6️⃣

#WTA #GrandSlam #RolandGarros #RG #Paris #Francia #Chwalinska #Andreeva #Polonia #UnionEuropea",2026-06-06 14:55:47.444000+00:00,0,0,0,0,"['andreeva', 'chwalinska', 'francia', 'grandslam', 'paris', 'polonia', 'rg', 'rolandgarros', 'unioneuropea', 'wta']",[],[],tennis,#WTA,tennis_only,0
at://did:plc:qiyzfpf2vhuawgdow2s7pgz6/app.bsky.feed.post/3mnmurlx7jc2h,bafyreia3j6hilnauwz2y44rtlxnaczg5jg4s2gnquj25o2n3ayt4rdwcru,juanpteixeira.bsky.social,did:plc:qiyzfpf2vhuawgdow2s7pgz6,Juan Pablo Teixeira,"Roland Garros 🎾🇫🇷 | Final 

Primer sets en el Philippe Chatrier 

Chwalinska 🇵🇱 3️⃣
Andreeva 🇪🇺 6️⃣

#WTA #GrandSlam #RolandGarros #RG #Paris #Francia #Chwalinska #Andreeva #Polonia #UnionEuropea",2026-06-06 14:35:08.463000+00:00,1,0,0,0,"['andreeva', 'chwalinska', 'francia', 'grandslam', 'paris', 'polonia', 'rg', 'rolandgarros', 'unioneuropea', 'wta']",[],[],tennis,#WTA,tennis_only,1
at://did:plc:x6d322n3geelh5ifbvoj53su/app.bsky.feed.post/3mnmu3lljyc22,bafyreichlepshvjpfaw24c7argnreovfyxsz4yp6s7p2zfthuhoidwiuxe,mark1t.bsky.social,did:plc:x6d322n3geelh5ifbvoj53su,,"Mirra Andreeva takes the 1st set 6-3.  She is a set away from her first major title and she is just 19 years old.
#WTA
#tennis
#RolandGarros",2026-06-06 14:22:49.900000+00:00,0,0,1,0,"['rolandgarros', 'tennis', 'wta']",[],[],tennis,#WTA,tennis_only,1
at://did:plc:aoyetik36oavd7zwugysa67w/app.bsky.feed.post/3mnmr45x47c2x,bafyreigmzeteu4q3vl6btsz4kxpe72zmnyt5hiujnah6phhfdgexm6mtue,dearflo.bsky.social,did:plc:aoyetik36oavd7zwugysa67w,Flo,"🎾 La finale dames de Roland-Garros se jouera-t-elle un jour au meilleur des cinq sets, comme c’est le cas chez les hommes ? #ITF #WTA  #RolandGarros 🤞

www.lemonde.fr/sport/articl...",2026-06-06 13:29:27.928000+00:00,0,0,0,0,"['itf', 'rolandgarros', 'wta']",[],['https://www.lemonde.fr/sport/article/2026/06/06/roland-garros-2026-l-eternel-debat-sur-les-finales-en-cinq-sets-dans-le-tableau-feminin_6698095_3242.html?lmd_medium=al'],tennis,#WTA,tennis_only,0
at://did:plc:qiyzfpf2vhuawgdow2s7pgz6/app.bsky.feed.post/3mnmr3mv6i22v,bafyreiapiv3427wzv4gxnoztyg6cbyc44dngt5yifqg7c3gg6aws32qt6y,juanpteixeira.bsky.social,did:plc:qiyzfpf2vhuawgdow2s7pgz6,Juan Pablo Teixeira,"Roland Garros 🎾🇫🇷 | Final 

Inicio del partido en el Philippe Chatrier 

Chwalinska 🇵🇱
Andreeva 🇪🇺

#WTA #GrandSlam #RolandGarros #RG #Paris #Francia #Chwalinska #Andreeva #Polonia #UnionEuropea",2026-06-06 13:29:10.020000+00:00,1,0,0,0,"['andreeva', 'chwalinska', 'francia', 'grandslam', 'paris', 'polonia', 'rg', 'rolandgarros', 'unioneuropea', 'wta']",[],[],tennis,#WTA,tennis_only,1
at://did:plc:wjc3z3gtiq3oquai3hnz5rjz/app.bsky.feed.post/3mnmprujc5c25,bafyreiesgcxjdfgdsjbz42bi67ghtuvzhspnqtxquka7baacvn23g66ujy,globalvisibility.bsky.social,did:plc:wjc3z3gtiq3oquai3hnz5rjz,GLOBAL Visibility aéPiot - by aePiot.ro,"2026 OS #WTA #SZEZON
aepiot.com?lang=hu&q=20...
#SCHENGENI #EGYEZMÉNY
headlines-world.com/advanced-sea...
headlines-world.com",2026-06-06 13:05:48.752000+00:00,0,0,0,0,"['egyezmény', 'schengeni', 'szezon', 'wta']",[],"['https://aepiot.com/?lang=hu&q=2026%20OS%20WTA%20SZEZON', 'https://headlines-world.com/advanced-search.html?lang=hu&q=SCHENGENI%20EGYEZM%C3%89NY', 'https://headlines-world.com']",tennis,#WTA,both,0
at://did:plc:avio6v4zhhlymnsee4nqa6ap/app.bsky.feed.post/3mnmc6f6ots2z,bafyreidztxgvudgwrijv26fjlmsmcf6ntxs7fcpjh6yz7xqujbpwz42uqy,atpguydotcom.bsky.social,did:plc:avio6v4zhhlymnsee4nqa6ap,ATPGuy.com,"(8) Mirra Andreeva obviously the heavy favorite against Maja Chwalinska in the women’s final at Roland Garros. That said, anything can happen in a given match. Especially on clay. Should be interesting to see how it shakes out. 

#FrenchOpen #RolandGarros #WTA #tennis",2026-06-06 09:02:16.499000+00:00,0,0,0,0,"['frenchopen', 'rolandgarros', 'tennis', 'wta']",[],[],tennis,#WTA,tennis_only,0
at://did:plc:cbdwc5wznkbsos7vvor6cckt/app.bsky.feed.post/3mnm5frqp722d,bafyreiargv4i7nesy36vetxpkblsvikxg6u2mrjwaqeofdz5d6fnwpshmq,tennis365com.bsky.social,did:plc:cbdwc5wznkbsos7vvor6cckt,Tennis365com,"🚨Exclusive🚨Tennis365's Richie Mills speaks to Lexus Birmingham Open Tournament Director Kirsty Thomson.

#Tennis | #WTA",2026-06-06 07:36:55.830000+00:00,0,0,0,0,"['tennis', 'wta']",[],[],tennis,#WTA,tennis_only,0
at://did:plc:ok5xm6dmt6c7mwbivo25npj3/app.bsky.feed.post/3mnm25tvla225,bafyreid4uug7snuglanozdu6ilthbn4a577om34pytzrkkw2b6lr7farqq,tiebreakertimes.bsky.social,did:plc:ok5xm6dmt6c7mwbivo25npj3,Tiebreaker Times,"Alex Eala eyes #WTA Birmingham final berth as familiar foe Masarova awaits

#ReadMore 👉 tbti.me/s22wgb",2026-06-06 06:38:48.440000+00:00,0,0,0,0,"['readmore', 'wta']",[],['https://tbti.me/s22wgb'],tennis,#WTA,tennis_only,0
at://did:plc:ok5xm6dmt6c7mwbivo25npj3/app.bsky.feed.post/3mnlmr5igv222,bafyreicfds2dvmzhpxwjnzvo2m4a3fotk6lywsdc2urvsnwu4yl2zhkr3u,tiebreakertimes.bsky.social,did:plc:ok5xm6dmt6c7mwbivo25npj3,Tiebreaker Times,"Alex Eala advanced to the semifinals of the 2026 #WTA Lexus Birmingham Open after defeating Thailand’s Mananchaya Sawangkaew in straight sets

#ReadMore  👉 tbti.me/s22wg9",2026-06-06 02:39:03.643000+00:00,0,0,0,0,"['readmore', 'wta']",[],['https://tbti.me/s22wg9'],tennis,#WTA,tennis_only,0
at://did:plc:prn2xwl5sz34arcpvqcoute5/app.bsky.feed.post/3mnllrc42ds2z,bafyreidtonuyxa4c5bvgypu4semdt5m57ct7bz3ruwdy6hvewhh2j5hscq,rallyher.bsky.social,did:plc:prn2xwl5sz34arcpvqcoute5,,"The 2026 French Open women’s final already has one winner before a ball is played.

Maja Chwalińska.

Now the question is simple:
Does it get a second winner?

Or does the same one who already won, win again?

#WeLoveWTA #WTA #RolandGarros #MirraAndreeva #MajaChwalinska",2026-06-06 02:21:14.739000+00:00,0,1,0,0,"['majachwalinska', 'mirraandreeva', 'rolandgarros', 'welovewta', 'wta']",[],[],tennis,#WTA,tennis_only,1
at://did:plc:pp3rrejqgsgpezahogciat2u/app.bsky.feed.post/3mnkzvqkzde2d,bafyreie5wwpoprp2h6nu5mhfzb6yexes37ktfdj5ioo3zwhh3u7bixr7d4,iron-new-york.bsky.social,did:plc:pp3rrejqgsgpezahogciat2u,Iron New York | AP & PBP,"Nos here, gotta be quick before they catch me again. 

I saw the new Coterie in town recently. From what I can gather they are highly focused and maybe a little bit of a ""family"" if you get the drift. We are curious at what they are planning. Don't you -- Oop; we hear someone. Nos out!

#vtm #wta",2026-06-05 21:01:36.571000+00:00,0,6,7,1,"['vtm', 'wta']",[],[],tennis,#WTA,tennis_only,14
at://did:plc:prn2xwl5sz34arcpvqcoute5/app.bsky.feed.post/3mnkcakvchs2p,bafyreihydqfxqcg2fkc3y6ggkz5m4zbnwx4643mkspjgw46i2qyknx5zqa,rallyher.bsky.social,did:plc:prn2xwl5sz34arcpvqcoute5,,"Chwalinska came through qualifying and reached the French Open final.
Boisson was a Roland Garros wildcard semi-finalist and still did not get Wimbledon’s help.
If Wimbledon stumbles over this no-brainer, that is on Wimbledon.
Put Maja in. 🏹
#WeLoveWTA #WTA #Wimbledon #Chwalinska",2026-06-05 13:58:10.116000+00:00,0,0,0,0,"['chwalinska', 'welovewta', 'wimbledon', 'wta']",[],[],tennis,#WTA,tennis_only,0
at://did:plc:7kva7whd52kugqh3lrxlnhf6/app.bsky.feed.post/3mnjgsp4os22s,bafyreidtw4bm3zykcj5nnwi2z7vaeznfpoz4pbi4dyoip2hz74kpcj73lq,stefanobornia.bsky.social,did:plc:7kva7whd52kugqh3lrxlnhf6,Stefano Bornia,"#tennis #RolandGarros #parigi #wta #chwalinska

www.standard.co.uk/sport/tennis...",2026-06-05 05:47:13.760000+00:00,0,0,1,0,"['chwalinska', 'parigi', 'rolandgarros', 'tennis', 'wta']",[],['https://www.standard.co.uk/sport/tennis/french-open-womens-final-andreeva-chwalinska-b1284905.html'],tennis,#WTA,both,1
at://did:plc:27f4pkd6sgxapd6czawxdntt/app.bsky.feed.post/3mniqcage4d2c,bafyreia3npl5jlcwrzhteopnjslvp3xwrb4sypkozi2v2hn7rf4wz7jewi,thetennisgazette.com,did:plc:27f4pkd6sgxapd6czawxdntt,"The Tennis Gazette - ATP, WTA & ITF News",Who would you pick? 🎾 #AlexEala #SerenaWilliams #WTA,,0,0,1,0,"['alexeala', 'serenawilliams', 'wta']",[],[],tennis,#WTA,tennis_only,1
at://did:plc:scsoxyqhp74n4cltft4yrsgp/app.bsky.feed.post/3mnim4yyuv22l,bafyreibwgplinr32hxiifxrlylh72r74krge2gbwclv54hm2vjbvfc7hea,womenwhoserve.bsky.social,did:plc:scsoxyqhp74n4cltft4yrsgp,Diane Elayne Dees,"The Prodigy versus The Magician--will it be Mirra or Maja who holds the Coupe Suzanne-Lenglen?
womenwhoserve.blogspot.com/2026/06/the-... #WTA #RolandGarros",2026-06-04 21:49:48.636000+00:00,0,0,1,1,"['rolandgarros', 'wta']",[],['https://womenwhoserve.blogspot.com/2026/06/the-prodigy-versus-magician-will-it-be.html'],tennis,#WTA,tennis_only,2
at://did:plc:prn2xwl5sz34arcpvqcoute5/app.bsky.feed.post/3mnie3lbzws2m,bafyreicdss6oka26owkleb6qxtl6gph2hlw7ej6i2p5y532ocj3me45mdy,rallyher.bsky.social,did:plc:prn2xwl5sz34arcpvqcoute5,,"🎾 Women’s tennis needed this natural flair.

✨ A qualifier had to bring it.
🇵🇱 Her name? Maja Chwalińska.
🧠 She has made every tennis coach think again.
🏆 But first: the 2026 French Open final.

#Polska #WeLoveWTA #WTA #RolandGarros #MajaChwalinska",2026-06-04 19:25:50.767000+00:00,0,0,5,1,"['majachwalinska', 'polska', 'rolandgarros', 'welovewta', 'wta']",[],[],tennis,#WTA,tennis_only,6
at://did:plc:snzdvc77vmcdmkoxklypggvo/app.bsky.feed.post/3mni7ljtrtj2f,bafyreiamckiiqkr4tmntbbbytiusf5qtanfi37lrgbkhdsx3ql2vldvvxa,donporque.bsky.social,did:plc:snzdvc77vmcdmkoxklypggvo,Don Porqué,¿Puede Chwalinska ganar Roland Garros 2026 contra Andreeva? #RolandGarros #Chwalinska #Andreeva #TenisFemenino #FinalRolandGarros #WTA #GrandSlam #Tenis #Paris #PhilippeChatrier #MirraAndreeva #MajaChwalinska #felizjueves #4dejunio,,0,0,0,0,"['4dejunio', 'andreeva', 'chwalinska', 'felizjueves', 'finalrolandgarros', 'grandslam', 'majachwalinska', 'mirraandreeva', 'paris', 'philippechatrier', 'rolandgarros', 'tenis', 'tenisfemenino', 'wta']",[],[],tennis,#WTA,both,0
at://did:plc:qiyzfpf2vhuawgdow2s7pgz6/app.bsky.feed.post/3mni57vackc2t,bafyreiavuyvbgqzpg3vqr4tmfqanihbzqkyqqk472vdb3t33eqxljq63ya,juanpteixeira.bsky.social,did:plc:qiyzfpf2vhuawgdow2s7pgz6,Juan Pablo Teixeira,"Roland Garros 🎾🇫🇷 | Semifinal 

Final del partido en el Philippe Chatrier 

Shnaider 🇪🇺 6️⃣ [4️⃣] | 4️⃣
Chwalinska 🇵🇱 7️⃣ [7️⃣] | 6️⃣

#WTA #GrandSlam #RolandGarros    #RG #Paris #Francia #Shnaider #Chwalinska #UnionEuropea #Polonia",2026-06-04 17:22:59.207000+00:00,0,0,0,0,"['chwalinska', 'francia', 'grandslam', 'paris', 'polonia', 'rg', 'rolandgarros', 'shnaider', 'unioneuropea', 'wta']",[],[],tennis,#WTA,tennis_only,0
at://did:plc:gkshsv7me4va5tmzjauzwaq5/app.bsky.feed.post/3mni3zjfjuc23,bafyreiadv4dpmzpivmnji6in6lvrhm5mll272t5qvbxvlsznlgfxagsque,orthocsi2025.bsky.social,did:plc:gkshsv7me4va5tmzjauzwaq5,Computer Surgery Institute,"#physicians #LibertyMutual #physicalhealth
#TeachersUnion #lateachers #LAUSD
#WTA #TENNISCHANNELPLUS #USGA #NBCSPORTS
#topangacanyon #LAFC #nationalblackfarmers #sanpedrolongshoremen",2026-06-04 17:01:31.742000+00:00,0,0,1,0,"['lafc', 'lateachers', 'lausd', 'libertymutual', 'nationalblackfarmers', 'nbcsports', 'physicalhealth', 'physicians', 'sanpedrolongshoremen', 'teachersunion', 'tennischannelplus', 'topangacanyon', 'usga', 'wta']",[],[],tennis,#WTA,tennis_only,1
at://did:plc:qiyzfpf2vhuawgdow2s7pgz6/app.bsky.feed.post/3mni2izwrl225,bafyreif2momfmqwzrj2yg2c72cya6ppbktu3ygdgto4zib6mqtlaywtvny,juanpteixeira.bsky.social,did:plc:qiyzfpf2vhuawgdow2s7pgz6,Juan Pablo Teixeira,"Roland Garros 🎾🇫🇷 | Semifinal 

Primer sets en el Philippe Chatrier 

Shnaider 🇪🇺 6️⃣ [4️⃣]
Chwalinska 🇵🇱 7️⃣ [7️⃣]

#WTA #GrandSlam #RolandGarros #RG #Paris #Francia #Shnaider #Chwalinska #UnionEuropea #Polonia",2026-06-04 16:34:24.779000+00:00,1,0,0,0,"['chwalinska', 'francia', 'grandslam', 'paris', 'polonia', 'rg', 'rolandgarros', 'shnaider', 'unioneuropea', 'wta']",[],[],tennis,#WTA,tennis_only,1
at://did:plc:n3x4qu3nwrfg7fmlzkdoyh3k/app.bsky.feed.post/3mnhxwkc4is2f,bafyreiay6gomg72e2r6rsur5uuaumsvuzqezzzbq4rvy2ad7iocinqkdie,felonimacaroni.bsky.social,did:plc:n3x4qu3nwrfg7fmlzkdoyh3k,Feloni Macaroni,"Chwalinska is a joy to watch, such tennis brains, such different tennis, so successful.

#chwalinska #frenchopen #wta",2026-06-04 15:48:17.048000+00:00,0,0,2,0,"['chwalinska', 'frenchopen', 'wta']",[],[],tennis,#WTA,tennis_only,2
at://did:plc:prn2xwl5sz34arcpvqcoute5/app.bsky.feed.post/3mnhx3dxjqs2m,bafyreib3fevz4pyochiasip2ag4zojyeeg4da7kx2jnt5w4wufdckprwpm,rallyher.bsky.social,did:plc:prn2xwl5sz34arcpvqcoute5,,"Marta Kostyuk had not lost on clay all year.
Mirra Andreeva made that look almost irrelevant. 😮‍💨
Focused. Cold. In control of everything.
The 19-year-old is into her first Grand Slam final. She will enter it as the favourite.

#WeLoveWTA #WTA #RolandGarros #MirraAndreeva",2026-06-04 15:33:04.439000+00:00,0,0,5,0,"['mirraandreeva', 'rolandgarros', 'welovewta', 'wta']",[],[],tennis,#WTA,tennis_only,5
at://did:plc:qiyzfpf2vhuawgdow2s7pgz6/app.bsky.feed.post/3mnhvxt67js2j,bafyreihxm5gqfsdf7ddlq3fcz2wgpm5cgmdqsdhdjdbqay632jkzwgvdtq,juanpteixeira.bsky.social,did:plc:qiyzfpf2vhuawgdow2s7pgz6,Juan Pablo Teixeira,"Roland Garros 🎾🇫🇷 | Semifinal 

Inicio del partido en el Philippe Chatrier 

Shnaider 🇪🇺
Chwalinska 🇵🇱

#WTA #GrandSlam #RolandGarros #RG #Paris #Francia #Shnaider #Chwalinska #UnionEuropea #Polonia",2026-06-04 15:13:12.412000+00:00,1,0,0,0,"['chwalinska', 'francia', 'grandslam', 'paris', 'polonia', 'rg', 'rolandgarros', 'shnaider', 'unioneuropea', 'wta']",[],[],tennis,#WTA,tennis_only,1
at://did:plc:vmmcua6dikmamf3i4uabxai6/app.bsky.feed.post/3mnhvgwcgvk25,bafyreig3o7kqphqdkt3xpcw2gr3gtib7q2xl2dsr743kriigfy2dgxifo4,scutterjane.bsky.social,did:plc:vmmcua6dikmamf3i4uabxai6,Jane is Scutter,"Squeeeeeees!!!! 
So excited for this! 😸
#wta #Queens #legend",2026-06-04 15:03:45.287000+00:00,0,0,2,0,"['legend', 'queens', 'wta']",[],[],tennis,#WTA,tennis_only,2
at://did:plc:ok5xm6dmt6c7mwbivo25npj3/app.bsky.feed.post/3mnhupdd67s22,bafyreidvlhybkd2lfijippy6xrykbtf5ruwor4wgskabt4mi5yaqcadihy,tiebreakertimes.bsky.social,did:plc:ok5xm6dmt6c7mwbivo25npj3,Tiebreaker Times,"Alex Eala rallied from a second-set deficit to defeat Alina Charaeva in straight sets and advance to the quarterfinals of the 2026 #WTA Lexus Birmingham Open

#ReadMore 👉 tbti.me/s22wft",2026-06-04 14:50:33.630000+00:00,1,0,0,0,"['readmore', 'wta']",[],['https://tbti.me/s22wft'],tennis,#WTA,tennis_only,1
at://did:plc:scsoxyqhp74n4cltft4yrsgp/app.bsky.feed.post/3mnhtxszygc2u,bafyreifbaeh437tiaut3zzhjfpkmktq3zuwk3t7syun2lssqaqexwymbry,womenwhoserve.bsky.social,did:plc:scsoxyqhp74n4cltft4yrsgp,Diane Elayne Dees,"Mubadala Investment Company has become the exclusive title sponsor of the Washington, DC tournament, formerly known as the Mubadala Citi DC Open. The Mubadala DC Open is the only combined ATP/WTA 500 event in the world. #WTA",2026-06-04 14:37:24.805000+00:00,0,0,0,0,['wta'],[],[],tennis,#WTA,tennis_only,0
at://did:plc:qiyzfpf2vhuawgdow2s7pgz6/app.bsky.feed.post/3mnhtlgxjg22z,bafyreicbyhtpnncld2y7mdtdnsugjztndeq6yigswyhrmueypy6mznsteu,juanpteixeira.bsky.social,did:plc:qiyzfpf2vhuawgdow2s7pgz6,Juan Pablo Teixeira,"Roland Garros 🎾🇫🇷 | Semifinal 

Final del partido en el Philippe Chatrier 

Kostyuk 🇺🇦 1️⃣ | 3️⃣
Andreeva 🇪🇺 6️⃣ | 6️⃣

#WTA #GrandSlam #RolandGarros #RG #Paris #Francia #Kostyuk #Andreeva #Ucrania #UnionEuropea",2026-06-04 14:30:29.477000+00:00,0,0,0,0,"['andreeva', 'francia', 'grandslam', 'kostyuk', 'paris', 'rg', 'rolandgarros', 'ucrania', 'unioneuropea', 'wta']",[],[],tennis,#WTA,tennis_only,0
at://did:plc:n3x4qu3nwrfg7fmlzkdoyh3k/app.bsky.feed.post/3mnhtdjotsk2w,bafyreidlhgxjj2weeqlpzubngufcoslvkafghiutntcvind5i6mbtq5jhm,felonimacaroni.bsky.social,did:plc:n3x4qu3nwrfg7fmlzkdoyh3k,Feloni Macaroni,"Mirra!!

#frenchopen #wta #tennis",2026-06-04 14:26:03.914000+00:00,1,0,2,0,"['frenchopen', 'tennis', 'wta']",[],[],tennis,#WTA,tennis_only,3
at://did:plc:3xmyw357pkqkniysleds6q7m/app.bsky.feed.post/3mnhszfhkzc22,bafyreiajd3biyp5wsv6eai2nnty2ew633n77i45xj5rwrwues7wcohtday,alistairspark.bsky.social,did:plc:3xmyw357pkqkniysleds6q7m,SparkAlistair,"Come on Marta! 🔥🔥🔥
#martakostyuk #rolandgarros #rg #frenchopen #wta #wtatour #itf #tennis #ukraine #slavaukraiïna #fyp #bluesky",2026-06-04 14:20:23.923000+00:00,0,0,2,0,"['bluesky', 'frenchopen', 'fyp', 'itf', 'martakostyuk', 'rg', 'rolandgarros', 'slavaukraiïna', 'tennis', 'ukraine', 'wta', 'wtatour']",[],[],tennis,#WTA,tennis_only,2
at://did:plc:qiyzfpf2vhuawgdow2s7pgz6/app.bsky.feed.post/3mnhrmdni322b,bafyreiczklbf5pezlwhoppiq5s2gnrm2rryre4pe76qjyorty3mnkl54ya,juanpteixeira.bsky.social,did:plc:qiyzfpf2vhuawgdow2s7pgz6,Juan Pablo Teixeira,"Roland Garros 🎾🇫🇷 | Semifinal 

Primer sets en el Philippe Chatrier 

Kostyuk 🇺🇦 1️⃣
Andreeva 🇪🇺 6️⃣

#WTA #GrandSlam #RolandGarros    #RG #Paris #Francia #Kostyuk #Andreeva #Ucrania #UnionEuropea",2026-06-04 13:55:12.073000+00:00,1,0,0,0,"['andreeva', 'francia', 'grandslam', 'kostyuk', 'paris', 'rg', 'rolandgarros', 'ucrania', 'unioneuropea', 'wta']",[],[],tennis,#WTA,tennis_only,1
at://did:plc:qiyzfpf2vhuawgdow2s7pgz6/app.bsky.feed.post/3mnhpo33vxc2y,bafyreig6fd5derq4pxxuv65s7ist6npk7elpmc6sholthujtw2hh52m3cu,juanpteixeira.bsky.social,did:plc:qiyzfpf2vhuawgdow2s7pgz6,Juan Pablo Teixeira,"Roland Garros 🎾🇫🇷 | Semifinal 

Inicio del partido en el Philippe Chatrier 

Kostyuk 🇺🇦
Andreeva 🇪🇺

#WTA #GrandSlam #RolandGarros #RG #Paris #Francia #Kostyuk #Andreeva #Ucrania #UnionEuropea",2026-06-04 13:20:22.734000+00:00,1,0,0,0,"['andreeva', 'francia', 'grandslam', 'kostyuk', 'paris', 'rg', 'rolandgarros', 'ucrania', 'unioneuropea', 'wta']",[],[],tennis,#WTA,tennis_only,1
at://did:plc:prn2xwl5sz34arcpvqcoute5/app.bsky.feed.post/3mnhlss6m7c2m,bafyreic2y2bmrdvhj7ywa4hpggo6huycqvi66fknq6p5vwwrpuddqiyimm,rallyher.bsky.social,did:plc:prn2xwl5sz34arcpvqcoute5,,"Marta Kostyuk and Mirra Andreeva meet for a place in a first Grand Slam final.
Our preview.
#WeLoveWTA #WTA #RolandGarros #MirraAndreeva #MartaKostyuk",2026-06-04 12:11:26.201000+00:00,0,0,0,0,"['martakostyuk', 'mirraandreeva', 'rolandgarros', 'welovewta', 'wta']",[],[],tennis,#WTA,tennis_only,0
at://did:plc:pojbjfdjw4k7txajxzuh43bb/app.bsky.feed.post/3mngzym2d6s27,bafyreigvzdqwteotx3lymxb5v7pnsxizvrimrszbkkmzbgnofgcbp7v5xy,nwalkertalker.bsky.social,did:plc:pojbjfdjw4k7txajxzuh43bb,Nicholas Walker,"Detective Izzie is on the case...ok, packmate and temp Sept leader Jason (Preston) does most of the investigation, but Izzie provides emotional support! Also hot damn, this was a looong session; basically an Apocalypse! With werewolves!

youtu.be/dbOBUZPpLIY?...

#w5 #wta #wod #stpetebynight",2026-06-04 06:52:33.741000+00:00,0,1,3,0,"['stpetebynight', 'w5', 'wod', 'wta']",[],['https://youtu.be/dbOBUZPpLIY?si=i7yns3yvp86l2hkd'],tennis,#WTA,tennis_only,4
at://did:plc:4ikfvfsb2iutyfedfijiflmf/app.bsky.feed.post/3mnwcmhpi322r,bafyreiarrkr5biqy5wx4hzi5ecqm6spwz3eqp3tf3viwjjnuqgihwrnxqa,sbisson.com,did:plc:4ikfvfsb2iutyfedfijiflmf,Simon Bisson,"Today’s #BirdOfTheDay theme is    #TheGathering Images showing flocks, colonies, or communal behaviour.

Black-headed gulls over a frozen Wimbledon Park lake, last winter.

#birds #birding #wildlifephotography #wimbledon #gulls",2026-06-10 08:36:46.292000+00:00,0,0,2,0,"['birding', 'birdoftheday', 'birds', 'gulls', 'thegathering', 'wildlifephotography', 'wimbledon']",[],[],tennis,#Wimbledon,tennis_only,2
at://did:plc:sl2527l5zqcedzrmas4jr2cg/app.bsky.feed.post/3mnw6vabcvl25,bafyreiaus4wga7aesi26qmqi4sohfl23ou24gh2sdgmdv7xbcpcb6lq2i4,warrenzz.bsky.social,did:plc:sl2527l5zqcedzrmas4jr2cg,Wario,"🎬⚽ Enjoyed the Vinnie Jones Netflix documentary.

Great on #Wimbledon and the Crazy Gang.

Less great on #Wales, #Sweden and his brief #WWF appearance.

Felt like there was another documentary hiding inside this one.

🔗 doragonsports.com/2026/06/10/v...

#VinnieJones #Netflix",2026-06-10 07:30:04.176000+00:00,0,0,1,0,"['netflix', 'sweden', 'vinniejones', 'wales', 'wimbledon', 'wwf']",[],['https://doragonsports.com/2026/06/10/vinnie-jones-netflix-and-the-things-they-left-out/'],tennis,#Wimbledon,tennis_only,1
at://did:plc:ja2npvjyovvdmg7gmixov76d/app.bsky.feed.post/3mnu7kb4gac22,bafyreiffurxhb5242yyvycj7w4qzmuz4w7roq2samzvqn7ociqkwpc3sbu,galovasco.bsky.social,did:plc:ja2npvjyovvdmg7gmixov76d,Galo Vasco Fazuelle,"Aula em grupo de tênis, uma vez por semana, 300 reais por mês.
VSF, #RolandGarros e #Wimbledon",2026-06-09 12:36:31.566000+00:00,0,0,0,0,"['rolandgarros', 'wimbledon']",[],[],tennis,#Wimbledon,tennis_only,0
